UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
Pará;Homicídio doloso;2022;fevereiro;Feminino;9
Pará;Homicídio doloso;2022;fevereiro;Masculino;146
Pará;Homicídio doloso;2022;fevereiro;Sexo NI;2
Pará;Homicídio doloso;2022;março;Feminino;18
Pará;Homicídio doloso;2022;março;Masculino;156
Pará;Homicídio doloso;2022;março;Sexo NI;0
Pará;Homicídio doloso;2022;abril;Feminino;15
Pará;Homicídio doloso;2022;abril;Masculino;157
Pará;Homicídio doloso;2022;abril;Sexo NI;2
Pará;Homicídio doloso;2022;maio;Feminino;17
Pará;Homicídio doloso;2022;maio;Masculino;201
Pará;Homicídio doloso;2022;maio;Sexo NI;0
Pará;Homicídio doloso;2022;junho;Feminino;13
Pará;Homicídio doloso;2022;junho;Masculino;156
Pará;Homicídio doloso;2022;junho;Sexo NI;0
Pará;Homicídio doloso;2022;julho;Feminino;20
Pará;Homicídio doloso;2022;julho;Masculino;182
Pará;Homicídio doloso;2022;julho;Sexo NI;0
Pará;Homicídio doloso;2022;agosto;Feminino;21
Pará;Homicídio doloso;2022;agosto;Masculino;155
Pará;Homicídio doloso;2022;agosto;Sexo NI;3
Pará;Homicídio doloso;2022;setembro;Feminino;14
Pará;Homicídio doloso;2022;setembro;Masculino;160
Pará;Homicídio doloso;2022;setembro;Sexo NI;0
Pará;Homicídio doloso;2022;outubro;Feminino;11
Pará;Homicídio doloso;2022;outubro;Masculino;176
Pará;Homicídio doloso;2022;outubro;Sexo NI;0
Pará;Homicídio doloso;2022;novembro;Feminino;15
Pará;Homicídio doloso;2022;novembro;Masculino;182
Pará;Homicídio doloso;2022;novembro;Sexo NI;0
Pará;Homicídio doloso;2022;dezembro;Feminino;10
Pará;Homicídio doloso;2022;dezembro;Masculino;167
Pará;Homicídio doloso;2022;dezembro;Sexo NI;1
Pará;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
Pará;Lesão corporal seguida de morte;2022;janeiro;Masculino;2
Pará;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
Pará;Lesão corporal seguida de morte;2022;fevereiro;Masculino;1
Pará;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;março;Feminino;1
Pará;Lesão corporal seguida de morte;2022;março;Masculino;1
Pará;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;abril;Feminino;1
Pará;Lesão corporal seguida de morte;2022;abril;Masculino;2
Pará;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;maio;Feminino;0
Pará;Lesão corporal seguida de morte;2022;maio;Masculino;5
Pará;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;junho;Feminino;0
Pará;Lesão corporal seguida de morte;2022;junho;Masculino;2
Pará;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;julho;Feminino;1
Pará;Lesão corporal seguida de morte;2022;julho;Masculino;3
Pará;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;agosto;Feminino;1
Pará;Lesão corporal seguida de morte;2022;agosto;Masculino;1
Pará;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Pará;Lesão corporal seguida de morte;2022;setembro;Masculino;2
Pará;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Pará;Lesão corporal seguida de morte;2022;outubro;Masculino;3
Pará;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;novembro;Feminino;1
Pará;Lesão corporal seguida de morte;2022;novembro;Masculino;0
Pará;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
Pará;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Pará;Lesão corporal seguida de morte;2022;dezembro;Masculino;2
Pará;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;3
Pará;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;5
Pará;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;março;Masculino;6
Pará;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;abril;Feminino;1
Pará;Roubo seguido de morte (latrocínio);2022;abril;Masculino;9
Pará;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;maio;Masculino;6
Pará;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;junho;Feminino;1
Pará;Roubo seguido de morte (latrocínio);2022;junho;Masculino;7
Pará;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;julho;Feminino;2
Pará;Roubo seguido de morte (latrocínio);2022;julho;Masculino;1
Pará;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;6
Pará;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;2
Pará;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;11
Pará;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;1
Pará;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;3
Pará;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;3
Pará;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
Pará;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
Pará;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;5
Pará;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
Paraíba;Homicídio doloso;2022;janeiro;Feminino;2
Paraíba;Homicídio doloso;2022;janeiro;Masculino;92
Paraíba;Homicídio doloso;2022;janeiro;Sexo NI;0
Paraíba;Homicídio doloso;2022;fevereiro;Feminino;9
Paraíba;Homicídio doloso;2022;fevereiro;Masculino;91
Paraíba;Homicídio doloso;2022;março;Feminino;2
Paraíba;Homicídio doloso;2022;março;Masculino;89
Paraíba;Homicídio doloso;2022;março;Sexo NI;0
Paraíba;Homicídio doloso;2022;abril;Feminino;16
Paraíba;Homicídio doloso;2022;abril;Masculino;81
Paraíba;Homicídio doloso;2022;maio;Feminino;4
Paraíba;Homicídio doloso;2022;maio;Masculino;98
Paraíba;Homicídio doloso;2022;junho;Feminino;8
Paraíba;Homicídio doloso;2022;junho;Masculino;87
Paraíba;Homicídio doloso;2022;julho;Feminino;6
Paraíba;Homicídio doloso;2022;julho;Masculino;74
Paraíba;Homicídio doloso;2022;agosto;Feminino;6
Paraíba;Homicídio doloso;2022;agosto;Masculino;69
Paraíba;Homicídio doloso;2022;setembro;Feminino;10
Paraíba;Homicídio doloso;2022;setembro;Masculino;76
Paraíba;Homicídio doloso;2022;outubro;Feminino;2
Paraíba;Homicídio doloso;2022;outubro;Masculino;77
Paraíba;Homicídio doloso;2022;novembro;Feminino;11
Paraíba;Homicídio doloso;2022;novembro;Masculino;75
Paraíba;Homicídio doloso;2022;dezembro;Feminino;6
Paraíba;Homicídio doloso;2022;dezembro;Masculino;71
Paraíba;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;janeiro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;fevereiro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;março;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;março;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;abril;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;abril;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;maio;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;maio;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;junho;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;junho;Masculino;2
Paraíba;Lesão corporal seguida de morte;2022;julho;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;julho;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2022;agosto;Feminino;1
Paraíba;Lesão corporal seguida de morte;2022;agosto;Masculino;1
Paraíba;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;setembro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;outubro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;novembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;novembro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2022;dezembro;Masculino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;4
Paraíba;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;4
Paraíba;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;março;Masculino;4
Paraíba;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;abril;Masculino;3
Paraíba;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;maio;Masculino;1
Paraíba;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;junho;Masculino;2
Paraíba;Roubo seguido de morte (latrocínio);2022;julho;Feminino;1
Paraíba;Roubo seguido de morte (latrocínio);2022;julho;Masculino;2
Paraíba;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;1
Paraíba;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;2
Paraíba;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;3
Paraná;Homicídio doloso;2022;janeiro;Feminino;24
Paraná;Homicídio doloso;2022;janeiro;Masculino;183
Paraná;Homicídio doloso;2022;janeiro;Sexo NI;1
Paraná;Homicídio doloso;2022;fevereiro;Feminino;23
Paraná;Homicídio doloso;2022;fevereiro;Masculino;131
Paraná;Homicídio doloso;2022;fevereiro;Sexo NI;0
Paraná;Homicídio doloso;2022;março;Feminino;23
Paraná;Homicídio doloso;2022;março;Masculino;163
Paraná;Homicídio doloso;2022;março;Sexo NI;2
Paraná;Homicídio doloso;2022;abril;Feminino;17
Paraná;Homicídio doloso;2022;abril;Masculino;152
Paraná;Homicídio doloso;2022;abril;Sexo NI;1
Paraná;Homicídio doloso;2022;maio;Feminino;19
Paraná;Homicídio doloso;2022;maio;Masculino;129
Paraná;Homicídio doloso;2022;maio;Sexo NI;1
Paraná;Homicídio doloso;2022;junho;Feminino;13
Paraná;Homicídio doloso;2022;junho;Masculino;114
Paraná;Homicídio doloso;2022;junho;Sexo NI;0
Paraná;Homicídio doloso;2022;julho;Feminino;36
Paraná;Homicídio doloso;2022;julho;Masculino;164
Paraná;Homicídio doloso;2022;julho;Sexo NI;1
Paraná;Homicídio doloso;2022;agosto;Feminino;19
Paraná;Homicídio doloso;2022;agosto;Masculino;117
Paraná;Homicídio doloso;2022;agosto;Sexo NI;1
Paraná;Homicídio doloso;2022;setembro;Feminino;21
Paraná;Homicídio doloso;2022;setembro;Masculino;115
Paraná;Homicídio doloso;2022;setembro;Sexo NI;1
Paraná;Homicídio doloso;2022;outubro;Feminino;22
Paraná;Homicídio doloso;2022;outubro;Masculino;156
Paraná;Homicídio doloso;2022;outubro;Sexo NI;2
Paraná;Homicídio doloso;2022;novembro;Feminino;16
Paraná;Homicídio doloso;2022;novembro;Masculino;171
Paraná;Homicídio doloso;2022;novembro;Sexo NI;1
Paraná;Homicídio doloso;2022;dezembro;Feminino;18
Paraná;Homicídio doloso;2022;dezembro;Masculino;145
Paraná;Homicídio doloso;2022;dezembro;Sexo NI;1
Paraná;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;janeiro;Masculino;4
Paraná;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;fevereiro;Masculino;5
Paraná;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;março;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;março;Masculino;1
Paraná;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;abril;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;abril;Masculino;3
Paraná;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;maio;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;maio;Masculino;3
Paraná;Lesão corporal seguida de morte;2022;maio;Sexo NI;1
Paraná;Lesão corporal seguida de morte;2022;junho;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;junho;Masculino;4
Paraná;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;julho;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;julho;Masculino;4
Paraná;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;agosto;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;agosto;Masculino;2
Paraná;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;setembro;Masculino;1
Paraná;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;outubro;Masculino;5
Paraná;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;novembro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;novembro;Masculino;4
Paraná;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
Paraná;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Paraná;Lesão corporal seguida de morte;2022;dezembro;Masculino;3
Paraná;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;3
Paraná;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;3
Paraná;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;março;Masculino;5
Paraná;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;abril;Feminino;1
Paraná;Roubo seguido de morte (latrocínio);2022;abril;Masculino;4
Paraná;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;maio;Feminino;1
Paraná;Roubo seguido de morte (latrocínio);2022;maio;Masculino;7
Paraná;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;junho;Masculino;2
Paraná;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;1
Paraná;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;julho;Masculino;3
Paraná;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
Paraná;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;5
Paraná;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;2
Paraná;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;5
Paraná;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;1
Paraná;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;3
Paraná;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;1
Paraná;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;2
Paraná;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
Paraná;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
Paraná;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;7
Paraná;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
Pernambuco;Homicídio doloso;2022;janeiro;Feminino;10
Pernambuco;Homicídio doloso;2022;janeiro;Masculino;290
Pernambuco;Homicídio doloso;2022;janeiro;Sexo NI;0
Pernambuco;Homicídio doloso;2022;fevereiro;Feminino;14
Pernambuco;Homicídio doloso;2022;fevereiro;Masculino;270
Pernambuco;Homicídio doloso;2022;fevereiro;Sexo NI;1
Pernambuco;Homicídio doloso;2022;março;Feminino;26
Pernambuco;Homicídio doloso;2022;março;Masculino;310
Pernambuco;Homicídio doloso;2022;março;Sexo NI;1
Pernambuco;Homicídio doloso;2022;abril;Feminino;14
Pernambuco;Homicídio doloso;2022;abril;Masculino;281
Pernambuco;Homicídio doloso;2022;abril;Sexo NI;0
Pernambuco;Homicídio doloso;2022;maio;Feminino;13
Pernambuco;Homicídio doloso;2022;maio;Masculino;273
Pernambuco;Homicídio doloso;2022;maio;Sexo NI;1
